"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","262","logoutUserWithValidToken_returnsSuccessStatus","NotesApiTestSuite","Mon Feb 17 17:27:36 GMT 2025","passed","Mon Feb 17 17:27:36 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","logoutUserWithValidToken_returnsSuccessStatus"
"","132","patchNoteWithinvalidBody_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:36 GMT 2025","passed","Mon Feb 17 17:27:36 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","patchNoteWithinvalidBody_returnsBadRequestStatus"
"","244","getAllNotesInitially_returnsNoNotesFound","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","getAllNotesInitially_returnsNoNotesFound"
"","138","postNote_withoutAuthorizationAndPayload_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","postNote_withoutAuthorizationAndPayload_returnsUnauthorizedRequestStatus"
"","153","getUserProfile_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","getUserProfile_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","3589","deleteUserWithInvalidToken_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:30 GMT 2025","passed","Mon Feb 17 17:27:34 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","deleteUserWithInvalidToken_returnsBadRequestStatus"
"","140","postNote_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","postNote_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","134","logoutUser_withoutAuthorization__returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","logoutUser_withoutAuthorization__returnsUnauthorizedRequestStatus"
"","178","logoutUserWithInvalidToken_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","logoutUserWithInvalidToken_returnsBadRequestStatus"
"","175","patchNote_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","patchNote_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","237","getNoteWithValidNotFoundId_returnsNotFoundStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","getNoteWithValidNotFoundId_returnsNotFoundStatus"
"","125","getAllNotes_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","getAllNotes_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","291","patchNoteWithValidIdAndBody_returnsSuccessStatusAndNote","NotesApiTestSuite","Mon Feb 17 17:27:36 GMT 2025","passed","Mon Feb 17 17:27:36 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","patchNoteWithValidIdAndBody_returnsSuccessStatusAndNote"
"","4184","deleteNote_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:30 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","deleteNote_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","395","getNoteWithInvalidId_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:34 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","getNoteWithInvalidId_returnsBadRequestStatus"
"","136","deleteUserProfile_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","deleteUserProfile_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","403","postValidNote_returnsSuccessStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","postValidNote_returnsSuccessStatus"
"","432","loggingUserWithInvalidCredentials_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:34 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","loggingUserWithInvalidCredentials_returnsBadRequestStatus"
"","178","registeringUserWithInvalidPassword_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","registeringUserWithInvalidPassword_returnsBadRequestStatus"
"","330","registeringValidUser_returnsSuccessStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","registeringValidUser_returnsSuccessStatus"
"","3589","changeUserPassword_withoutAuthorizationAndPayload__returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:30 GMT 2025","passed","Mon Feb 17 17:27:34 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","changeUserPassword_withoutAuthorizationAndPayload__returnsUnauthorizedRequestStatus"
"","134","registeringUserWithInvalidEmail_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","registeringUserWithInvalidEmail_returnsBadRequestStatus"
"","464","changeUserPassword_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:34 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","changeUserPassword_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","149","getNote_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","getNote_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","390","loggingUserWithValidCredentials_returnsSuccessStatusAndToken","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:36 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","loggingUserWithValidCredentials_returnsSuccessStatusAndToken"
"","396","getNoteWithValidId_returnsSuccessStatusAndNote","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:36 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","getNoteWithValidId_returnsSuccessStatusAndNote"
"","4185","healthOfNotesApiService_returnsSuccessStatus","NotesApiTestSuite","Mon Feb 17 17:27:30 GMT 2025","passed","Mon Feb 17 17:27:35 GMT 2025","com.harshitbhardwaj.tests.NotesApiCommonTests","NotesApiCommonTests","com.harshitbhardwaj.tests.NotesApiCommonTests","healthOfNotesApiService_returnsSuccessStatus"
"","213","deleteValidNote_returnsSuccessStatus","NotesApiTestSuite","Mon Feb 17 17:27:37 GMT 2025","passed","Mon Feb 17 17:27:37 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","deleteValidNote_returnsSuccessStatus"
"","201","getUserProfile_returnsSuccessStatus","NotesApiTestSuite","Mon Feb 17 17:27:36 GMT 2025","passed","Mon Feb 17 17:27:36 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","getUserProfile_returnsSuccessStatus"
"","133","putNote_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:27:35 GMT 2025","passed","Mon Feb 17 17:27:36 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","putNote_withoutAuthorization_returnsUnauthorizedRequestStatus"
