"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","199","patchNoteWithinvalidBody_returnsBadRequestStatus","NotesApiTestSuite","Tue Feb 18 09:10:06 GMT 2025","passed","Tue Feb 18 09:10:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","patchNoteWithinvalidBody_returnsBadRequestStatus"
"","197","deleteUserProfile_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Tue Feb 18 09:10:04 GMT 2025","passed","Tue Feb 18 09:10:05 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","deleteUserProfile_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","167","postNote_withoutAuthorizationAndPayload_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Tue Feb 18 09:10:05 GMT 2025","passed","Tue Feb 18 09:10:05 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","postNote_withoutAuthorizationAndPayload_returnsUnauthorizedRequestStatus"
"","196","getUserProfile_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Tue Feb 18 09:10:05 GMT 2025","passed","Tue Feb 18 09:10:05 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","getUserProfile_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","238","logoutUserWithInvalidToken_returnsBadRequestStatus","NotesApiTestSuite","Tue Feb 18 09:10:04 GMT 2025","passed","Tue Feb 18 09:10:05 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","logoutUserWithInvalidToken_returnsBadRequestStatus"
"","244","getNoteWithValidNotFoundId_returnsNotFoundStatus","NotesApiTestSuite","Tue Feb 18 09:10:04 GMT 2025","passed","Tue Feb 18 09:10:05 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","getNoteWithValidNotFoundId_returnsNotFoundStatus"
"","341","changeUserPassword_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Tue Feb 18 09:10:04 GMT 2025","passed","Tue Feb 18 09:10:04 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","changeUserPassword_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","347","getNoteWithValidId_returnsSuccessStatusAndNote","NotesApiTestSuite","Tue Feb 18 09:10:05 GMT 2025","passed","Tue Feb 18 09:10:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","getNoteWithValidId_returnsSuccessStatusAndNote"
"","200","logoutUser_withoutAuthorization__returnsUnauthorizedRequestStatus","NotesApiTestSuite","Tue Feb 18 09:10:05 GMT 2025","passed","Tue Feb 18 09:10:05 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","logoutUser_withoutAuthorization__returnsUnauthorizedRequestStatus"
"","205","getAllNotes_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Tue Feb 18 09:10:04 GMT 2025","passed","Tue Feb 18 09:10:05 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","getAllNotes_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","361","patchNoteWithValidIdAndBody_returnsSuccessStatusAndNote","NotesApiTestSuite","Tue Feb 18 09:10:06 GMT 2025","passed","Tue Feb 18 09:10:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","patchNoteWithValidIdAndBody_returnsSuccessStatusAndNote"
"","389","loggingUserWithInvalidCredentials_returnsBadRequestStatus","NotesApiTestSuite","Tue Feb 18 09:10:04 GMT 2025","passed","Tue Feb 18 09:10:04 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","loggingUserWithInvalidCredentials_returnsBadRequestStatus"
"","246","getUserProfile_returnsSuccessStatus","NotesApiTestSuite","Tue Feb 18 09:10:06 GMT 2025","passed","Tue Feb 18 09:10:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","getUserProfile_returnsSuccessStatus"
"","269","getNoteWithInvalidId_returnsBadRequestStatus","NotesApiTestSuite","Tue Feb 18 09:10:04 GMT 2025","passed","Tue Feb 18 09:10:04 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","getNoteWithInvalidId_returnsBadRequestStatus"
"","211","postNote_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Tue Feb 18 09:10:05 GMT 2025","passed","Tue Feb 18 09:10:05 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","postNote_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","364","registeringValidUser_returnsSuccessStatus","NotesApiTestSuite","Tue Feb 18 09:10:05 GMT 2025","passed","Tue Feb 18 09:10:05 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","registeringValidUser_returnsSuccessStatus"
"","183","putNote_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Tue Feb 18 09:10:05 GMT 2025","passed","Tue Feb 18 09:10:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","putNote_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","403","loggingUserWithValidCredentials_returnsSuccessStatusAndToken","NotesApiTestSuite","Tue Feb 18 09:10:05 GMT 2025","passed","Tue Feb 18 09:10:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","loggingUserWithValidCredentials_returnsSuccessStatusAndToken"
"","4142","healthOfNotesApiService_returnsSuccessStatus","NotesApiTestSuite","Tue Feb 18 09:10:00 GMT 2025","passed","Tue Feb 18 09:10:04 GMT 2025","com.harshitbhardwaj.tests.NotesApiCommonTests","NotesApiCommonTests","com.harshitbhardwaj.tests.NotesApiCommonTests","healthOfNotesApiService_returnsSuccessStatus"
"","272","logoutUserWithValidToken_returnsSuccessStatus","NotesApiTestSuite","Tue Feb 18 09:10:06 GMT 2025","passed","Tue Feb 18 09:10:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","logoutUserWithValidToken_returnsSuccessStatus"
"","308","getAllNotesInitially_returnsNoNotesFound","NotesApiTestSuite","Tue Feb 18 09:10:05 GMT 2025","passed","Tue Feb 18 09:10:05 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","getAllNotesInitially_returnsNoNotesFound"
